dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
INGENIIPIT,2.0,3885,439,-343748.00932578073,-1098775.9910003066,26.736291885375977,0.22941626608371735,6.133740425109863
INGENIIPIT,2.0,1181,532,-343223.2331421364,-1083520.0230003018,46.888614654541016,0.12983395159244537,6.087734222412109
INGENIIPIT,2.0,331,1051,-340294.64347212116,-1078724.3230003004,26.46523094177246,0.2269745022058487,6.006932735443115
INGENIIPIT,2.0,2637,1199,-339459.5157820205,-1091734.7750003044,30.22688102722168,0.19628186523914337,5.93298864364624
INGENIIPIT,2.0,4174,1198,-339465.15853668336,-1100406.529000307,22.94085121154785,0.25707846879959106,5.897598743438721
INGENIIPIT,2.0,2339,738,-342060.8256815909,-1090053.4590003039,25.146373748779297,0.23044654726982117,5.794895172119141
INGENIIPIT,2.0,1887,840,-341485.26470598095,-1087503.275000303,27.149642944335938,0.2123359739780426,5.764845848083496
INGENIIPIT,2.0,1892,820,-341598.11979923776,-1087531.485000303,26.25837516784668,0.2185259610414505,5.7381367683410645
INGENIIPIT,2.0,1888,819,-341603.7625539006,-1087508.917000303,26.257747650146484,0.21715594828128815,5.702025890350342
INGENIIPIT,2.0,1865,210,-345040.20014357165,-1087379.151000303,24.714529037475586,0.22572748363018036,5.5787482261657715
INGENIIPIT,2.0,242,1126,-339871.43687240797,-1078222.1850003004,25.4012508392334,0.2191992998123169,5.567936420440674
INGENIIPIT,2.0,3888,450,-343685.9390244895,-1098792.9170003065,25.42310905456543,0.2187182456254959,5.560497760772705
INGENIIPIT,2.0,1007,1295,-338917.81133438763,-1082538.3150003017,31.842010498046875,0.17341580986976624,5.521907806396484
INGENIIPIT,2.0,2215,766,-341902.8285510313,-1089353.8510003036,33.985984802246094,0.16070443391799927,5.461698532104492
INGENIIPIT,2.0,244,1132,-339837.5803444309,-1078233.4690003004,29.76323890686035,0.18299846351146698,5.446627140045166
INGENIIPIT,2.0,4708,759,-341942.3278336712,-1103419.3570003079,24.595842361450195,0.2185770571231842,5.376086711883545
INGENIIPIT,2.0,1159,568,-343020.09397427406,-1083395.899000302,96.73493957519531,0.05550355464220047,5.369132995605469
INGENIIPIT,2.0,2219,770,-341880.2575323799,-1089376.4190003036,35.13264083862305,0.15179547667503357,5.3329758644104
INGENIIPIT,2.0,2931,924,-341011.27331430215,-1093393.5230003048,22.67160415649414,0.23475468158721924,5.322265148162842
